Id,preco
0,433128.4
1,1012000.0
2,3490000.0
3,348000.0
4,926000.0
5,1666000.0
6,538000.0
7,612000.0
8,232000.0
9,723000.0
10,299000.0
11,570000.0
12,353000.0
13,415400.0
14,1980000.0
15,560000.0
16,338000.0
17,1566320.8
18,1286000.0
19,355200.0
20,364846.2
21,753600.0
22,432400.0
23,313000.0
24,1071747.0
25,456000.0
26,743960.0
27,347000.0
28,1123000.0
29,3836000.0
30,372200.0
31,392600.0
32,1520000.0
33,415000.0
34,260800.0
35,485000.0
36,376000.0
37,431289.8
38,397000.0
39,381000.0
40,1780000.0
41,408000.0
42,604000.0
43,358200.0
44,1289000.0
45,295000.0
46,330000.0
47,310000.0
48,262000.0
49,1213000.0
50,247330.8
51,365000.0
52,460000.0
53,417200.0
54,1866000.0
55,859000.0
56,2097600.0
57,1528000.0
58,321400.0
59,675800.0
60,816000.0
61,1024600.0
62,431000.0
63,855000.0
64,622000.0
65,392600.0
66,4100000.0
67,395000.0
68,430000.0
69,491960.0
70,1320000.0
71,303800.0
72,431289.8
73,1186000.0
74,460000.0
75,498000.0
76,384000.0
77,1868000.0
78,294000.0
79,349289.8
80,1083000.0
81,2930000.0
82,926000.0
83,527000.0
84,371294.8
85,291000.0
86,578000.0
87,362000.0
88,432000.0
89,879000.0
90,2594000.0
91,565000.0
92,1524008.0
93,270000.0
94,550000.0
95,947985.0
96,946000.0
97,371620.0
98,624000.0
99,418200.0
100,540000.0
101,461068.0
102,389988.0
103,632200.0
104,1538000.0
105,345400.0
106,439600.0
107,421000.0
108,475000.0
109,889000.0
110,661400.0
111,635000.0
112,1403000.0
113,290400.0
114,937311.4
115,271840.0
116,485000.0
117,439600.0
118,345000.0
119,636000.0
120,655000.0
121,192600.0
122,594000.0
123,214000.0
124,426800.0
125,1024600.0
126,302000.0
127,1164000.0
128,994800.0
129,503000.0
130,976000.0
131,471000.0
132,388000.0
133,2150000.0
134,445000.0
135,318999.6
136,421000.0
137,541000.0
138,535800.0
139,477000.0
140,404000.0
141,261400.0
142,397000.0
143,874000.0
144,898000.0
145,946000.0
146,676000.0
147,691599.8
148,947960.0
149,2016000.0
150,3153100.0
151,940000.0
152,172000.0
153,268000.0
154,361600.0
155,362400.0
156,826208.0
157,333229.4
158,1430000.0
159,2058000.0
160,541000.0
161,672200.0
162,1066000.0
163,468000.0
164,423000.0
165,1270000.0
166,850000.0
167,1970000.0
168,313400.0
169,402000.0
170,354000.0
171,886000.0
172,669800.0
173,1000736.0
174,624000.0
175,461068.0
176,368400.0
177,350000.0
178,738000.0
179,2210000.0
180,481000.0
181,438800.0
182,245000.0
183,474200.0
184,1190000.0
185,203400.0
186,1360000.0
187,576200.0
188,1380000.0
189,1231000.0
190,462000.0
191,604000.0
192,346000.0
193,221000.0
194,661400.0
195,370724.4
196,368000.0
197,312580.0
198,2784000.0
199,376054.0
200,288000.0
201,1014000.0
202,857766.6
203,560000.0
204,329648.4
205,588400.0
206,2270000.0
207,1776000.0
208,246100.0
209,821400.0
210,646000.0
211,355000.0
212,590600.0
213,250200.0
214,342000.0
215,268400.0
216,2820000.0
217,1970000.0
218,360663.8
219,1540000.0
220,646000.0
221,840000.0
222,263000.0
223,318999.6
224,587000.0
225,659999.6
226,369400.0
227,896000.0
228,648000.0
229,619000.0
230,462600.0
231,1317336.0
232,371600.0
233,450700.0
234,220800.0
235,300400.0
236,3150000.0
237,1165600.0
238,392000.0
239,2520000.0
240,1968000.0
241,416000.0
242,469000.0
243,406000.0
244,1137000.0
245,444000.0
246,424000.0
247,465800.0
248,508000.0
249,740000.0
250,887600.0
251,376000.0
252,626000.0
253,611400.0
254,578000.0
255,521600.0
256,353800.0
257,354800.0
258,433600.0
259,303131.4
260,398000.0
261,530000.0
262,399400.0
263,251000.0
264,869000.0
265,859000.0
266,571400.0
267,594000.0
268,594000.0
269,850000.0
270,1104000.0
271,395000.0
272,988000.0
273,1458000.0
274,1084000.0
275,242600.0
276,404400.0
277,316000.0
278,271000.0
279,683200.0
280,1540000.0
281,421128.4
282,871000.0
283,445800.0
284,728000.0
285,481200.0
286,494000.0
287,290000.0
288,580000.0
289,603000.0
290,434093.2
291,491960.0
292,655960.0
293,1289000.0
294,636000.0
295,1346000.0
296,367000.0
297,1590000.0
298,598000.0
299,344000.0
300,275800.0
301,396600.0
302,358000.0
303,422000.0
304,310000.0
305,2097600.0
306,744400.0
307,329000.0
308,800000.0
309,347000.0
310,342000.0
311,232000.0
312,392388.8
313,388601.6
314,239716.4
315,424000.0
316,336673.0
317,406000.0
318,1146000.0
319,262000.0
320,901000.0
321,299000.0
322,1080000.0
323,481000.0
324,461000.0
325,325702.6
326,1458000.0
327,252188.0
328,581000.0
329,395000.0
330,435200.0
331,256000.0
332,780000.0
333,766000.0
334,426000.0
335,1014000.0
336,252000.0
337,738400.0
338,568000.0
339,336702.6
340,350000.0
341,266000.0
342,260800.0
343,1062000.0
344,398000.0
345,1440400.0
346,384000.0
347,3200000.0
348,351229.4
349,298999.6
350,1023000.0
351,574000.0
352,589200.0
353,442000.0
354,439000.0
355,555000.0
356,438000.0
357,1121000.0
358,404500.0
359,461580.0
360,327800.0
361,970000.0
362,314000.0
363,704800.0
364,797000.0
365,257700.0
366,309600.0
367,218000.0
368,461800.0
369,525000.0
370,669800.0
371,300400.0
372,620000.0
373,375782.4
374,456000.0
375,1290000.0
376,371600.0
377,644000.0
378,1050000.0
379,567000.0
380,534000.0
381,439000.0
382,476000.0
383,358000.0
384,743800.0
385,612000.0
386,494000.0
387,367000.0
388,394000.0
389,311000.0
390,417289.8
391,846000.0
392,328000.0
393,614000.0
394,560000.0
